Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
hp_low.txt,1,13,99,1,30.98,20.23,6.5,7.69,84.62,69.23,61.54,15.38,7.69,7.69,0,0,0,0,7.69,15.38,15.38,0,23.08,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,7.69,0,7.69,0,0,7.69,0,0,0,0,0,0,0,30.77,7.69,0,7.69,0,0,15.38
hp_low.txt,2,6,99,1,99,20.23,6,16.67,66.67,66.67,50,16.67,16.67,16.67,0,0,0,0,0,16.67,16.67,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,33.33,16.67,0,0,0,0,16.67
hp_low.txt,3,20,69.05,40.06,7.03,99,20,30,80,60,50,15,10,5,0,0,5,0,5,25,10,0,10,10,0,5,0,20,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,5,0,0,0,0,0,10,5,5,0,0,0,0,5,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,15,5,10,0,0,0,0
hp_low.txt,4,9,33.38,40.06,1,1,9,11.11,88.89,77.78,66.67,11.11,11.11,0,0,0,11.11,0,0,0,0,0,33.33,11.11,11.11,22.22,0,22.22,0,0,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,22.22,0,22.22,0,0,0,0,0,11.11,11.11,0,0,0,0,0
hp_low.txt,5,14,99,40.06,72.58,20.23,14,14.29,71.43,57.14,50,14.29,14.29,7.14,0,0,7.14,0,0,14.29,14.29,0,21.43,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,7.14,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,7.14,14.29,0,0,0,0,0,0,0,0,0,0,0,0,28.57,7.14,7.14,0,0,0,14.29
hp_low.txt,6,11,1.5,1,99,20.23,11,18.18,72.73,72.73,54.55,27.27,27.27,18.18,0,0,9.09,0,0,0,0,0,9.09,18.18,0,0,9.09,27.27,9.09,0,0,0,0,0,18.18,0,18.18,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,18.18,0,0,9.09,9.09,0,0,0,9.09,9.09,0,0,0,0,0,0,36.36,9.09,0,0,0,9.09,18.18
hp_low.txt,7,4,1,99,1,99,4,0,100,100,75,25,25,0,0,25,0,0,0,0,0,0,0,25,25,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,50,25,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,150,75,25,0,0,0,50
hp_low.txt,8,13,1,1,99,1,13,7.69,100,84.62,76.92,30.77,23.08,23.08,0,0,0,0,7.69,0,0,0,7.69,15.38,15.38,7.69,0,23.08,0,0,0,0,0,0,15.38,0,15.38,15.38,7.69,0,0,0,0,0,7.69,0,7.69,7.69,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0
hp_low.txt,9,21,94.68,1,56.69,1,21,14.29,80.95,66.67,57.14,9.52,9.52,9.52,0,0,0,0,0,23.81,14.29,4.76,19.05,4.76,4.76,4.76,4.76,9.52,9.52,4.76,0,0,0,0,4.76,0,4.76,0,0,0,0,0,4.76,0,4.76,0,4.76,4.76,0,4.76,0,4.76,0,0,4.76,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,9.52,0,0,0,9.52,0,0,4.76,4.76,0,9.52,0,0,0,0,0,4.76,4.76,0,0,0,0,0
hp_low.txt,10,15,77.34,96.04,1,20.23,15,33.33,80,66.67,53.33,6.67,6.67,0,0,0,6.67,0,0,13.33,13.33,0,13.33,6.67,6.67,13.33,0,13.33,6.67,0,0,0,0,0,20,0,20,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,13.33,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,6.67,0,0,0,0,0,26.67,6.67,13.33,0,0,6.67,0
hp_low.txt,11,19,80.4,98.27,1,1,19,31.58,78.95,57.89,42.11,10.53,10.53,0,0,0,10.53,0,0,15.79,5.26,0,15.79,0,5.26,10.53,0,5.26,10.53,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,15.79,0,15.79,5.26,0,5.26,0,5.26,0,0,26.32,10.53,0,0,5.26,0,5.26,15.79,0,0,10.53,0,0,0,0,0,5.26,0,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,5.26,10.53,5.26,0,5.26,5.26,0,0,10.53,0,0,0,0,0,0,0,0,10.53,5.26,0,0,0,0,5.26
hp_low.txt,12,7,56.86,40.06,1,20.23,7,28.57,57.14,42.86,42.86,0,0,0,0,0,0,0,0,14.29,0,0,14.29,14.29,0,0,14.29,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,28.57,14.29,0,0,0,14.29,0
hp_low.txt,13,16,26.1,1,89.39,1,16,25,81.25,68.75,50,12.5,12.5,6.25,0,0,6.25,0,0,25,6.25,0,6.25,0,12.5,6.25,6.25,18.75,6.25,0,0,0,0,0,25,6.25,18.75,0,0,0,6.25,6.25,12.5,0,6.25,0,6.25,0,0,0,0,0,0,0,12.5,6.25,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,31.25,6.25,6.25,6.25,12.5,0,0,0,12.5,0,0,0,0,0,0,0,31.25,6.25,18.75,0,0,6.25,0
hp_low.txt,14,4,26.1,99,89.39,20.23,4,0,100,75,75,50,25,0,0,0,25,0,25,50,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0
hp_low.txt,15,11,97.37,1,95.15,20.23,11,18.18,90.91,54.55,54.55,9.09,9.09,9.09,0,0,0,0,0,18.18,18.18,0,18.18,0,9.09,0,9.09,0,0,9.09,0,0,0,0,36.36,0,36.36,0,0,0,18.18,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,9.09,0,0,0,9.09,9.09
hp_low.txt,16,11,1,1,95.15,20.23,11,0,81.82,72.73,72.73,18.18,9.09,9.09,0,0,0,0,9.09,18.18,0,0,9.09,27.27,9.09,0,9.09,27.27,0,0,0,0,0,0,18.18,9.09,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,9.09,27.27,9.09,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0
hp_low.txt,17,20,80.96,1,99,99,20,35,80,60,50,10,10,10,0,0,0,0,0,10,5,0,20,5,0,10,5,5,10,5,5,5,0,0,25,5,20,0,0,0,0,10,10,0,10,10,0,0,0,0,0,0,0,0,5,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,10,0,0,0,10,5,0,0,0,0,0,0,0,20,5,10,0,0,5,0
hp_low.txt,18,21,99,16.63,84.92,88.66,21,23.81,80.95,66.67,57.14,9.52,4.76,4.76,0,0,0,0,4.76,23.81,9.52,0,23.81,4.76,0,4.76,0,14.29,4.76,4.76,0,0,0,0,9.52,0,9.52,4.76,4.76,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,4.76,4.76,4.76,0,0,0,4.76,4.76,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0
hp_low.txt,19,19,89.52,40.06,8.42,99,19,21.05,84.21,73.68,57.89,10.53,10.53,5.26,0,0,5.26,0,0,10.53,5.26,0,26.32,5.26,5.26,10.53,0,15.79,5.26,0,5.26,0,5.26,0,5.26,0,5.26,0,0,0,5.26,0,0,0,10.53,10.53,0,0,0,0,0,0,0,0,10.53,5.26,0,0,0,0,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,0,0,10.53,5.26,0,0,0,0,0,0,0,21.05,5.26,5.26,0,0,0,10.53
hp_low.txt,20,20,99,15.75,98.38,90.5,20,25,85,65,60,10,5,5,0,0,0,0,5,30,15,5,25,5,0,0,0,5,15,5,0,0,0,0,5,0,5,5,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,15,5,0,0,0,0,0,0,0,20,5,0,0,0,0,15
hp_low.txt,21,18,98.16,2.75,96.01,1,18,16.67,88.89,66.67,55.56,22.22,11.11,11.11,0,0,0,0,11.11,22.22,11.11,0,22.22,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,11.11,5.56,5.56,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,11.11,11.11,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,22.22,5.56,0,11.11,0,5.56,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0
hp_low.txt,22,12,49.68,84.23,99,20.23,12,25,100,75,58.33,25,25,8.33,0,0,16.67,0,0,25,0,8.33,25,0,8.33,8.33,0,0,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,16.67,8.33,0,0,0,16.67,8.33,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0
hp_low.txt,23,14,35.59,79.51,1,20.23,14,14.29,92.86,78.57,71.43,28.57,21.43,7.14,0,0,7.14,0,7.14,21.43,0,7.14,21.43,7.14,0,0,7.14,14.29,7.14,21.43,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,0,0,0,0,21.43,0,0,0,14.29,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0
hp_low.txt,24,34,72.12,2.18,46.57,99,34,8.82,94.12,73.53,61.76,14.71,8.82,8.82,0,0,0,0,5.88,20.59,5.88,2.94,17.65,5.88,5.88,5.88,0,11.76,11.76,5.88,0,0,0,0,23.53,2.94,20.59,0,0,5.88,2.94,5.88,2.94,0,14.71,14.71,0,8.82,8.82,0,0,0,0,0,14.71,14.71,0,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,14.71,0,0,11.76,2.94,0,0,0,2.94,0,0,0,0,0,0,0,8.82,2.94,5.88,0,0,0,0
hp_low.txt,25,17,95.53,40.06,97.97,1,17,17.65,82.35,64.71,47.06,11.76,11.76,5.88,0,0,5.88,0,0,11.76,5.88,0,23.53,0,0,11.76,0,11.76,0,0,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,5.88,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,17.65,5.88,5.88,5.88,0,0,0,17.65,11.76,0,0,0,0,0,0,0,17.65,5.88,5.88,0,0,5.88,0
hp_low.txt,26,9,1,1,77.17,1,9,33.33,100,66.67,66.67,11.11,11.11,0,0,0,0,11.11,0,22.22,11.11,0,0,22.22,22.22,0,22.22,22.22,11.11,0,0,0,0,0,44.44,11.11,33.33,0,11.11,0,11.11,0,11.11,0,22.22,0,22.22,22.22,0,22.22,0,22.22,0,0,33.33,22.22,0,0,22.22,0,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,11.11,22.22,0,0,0,0,0,0,0,33.33,11.11,0,0,0,11.11,11.11
hp_low.txt,27,26,74.95,40.06,11.63,1,26,34.62,92.31,57.69,57.69,11.54,7.69,0,0,0,7.69,0,3.85,11.54,7.69,0,15.38,11.54,0,3.85,3.85,11.54,3.85,3.85,7.69,0,0,7.69,19.23,0,19.23,3.85,3.85,0,3.85,0,3.85,0,11.54,0,11.54,3.85,0,3.85,0,3.85,0,0,23.08,15.38,0,0,3.85,7.69,3.85,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,3.85,11.54,0,3.85,0,0,0,0,0,3.85,0,0,0,0,0,3.85
hp_low.txt,28,22,12.37,17.46,99,20.23,22,18.18,90.91,86.36,72.73,31.82,22.73,9.09,0,0,13.64,0,9.09,9.09,4.55,0,18.18,4.55,9.09,4.55,4.55,18.18,0,0,0,0,0,0,18.18,9.09,9.09,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,22.73,9.09,0,0,0,0,4.55,13.64,0,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,9.09,0,0,0,9.09,13.64,0,0,0,0,0,0,0,18.18,4.55,4.55,0,0,0,9.09
hp_high.txt,1,10,69.05,89.5,1,20.23,10,20,80,70,70,20,10,0,0,0,10,0,10,10,10,0,30,20,0,10,0,20,0,0,10,0,0,10,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,20,10,0,0,0,10,0
hp_high.txt,2,4,26.1,40.06,1,20.23,4,0,75,75,75,25,0,0,0,0,0,0,25,50,25,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,50,25,25,0,0,0,0
hp_high.txt,3,7,89.52,40.06,97.09,20.23,7,0,85.71,71.43,71.43,14.29,0,0,0,0,0,0,14.29,42.86,14.29,0,14.29,14.29,0,0,0,14.29,0,0,28.57,0,28.57,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,28.57,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0
hp_high.txt,4,13,89.52,81.78,1,20.23,13,23.08,84.62,53.85,46.15,7.69,7.69,0,0,0,7.69,0,0,15.38,15.38,0,15.38,15.38,7.69,0,0,23.08,0,0,0,0,0,0,7.69,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,7.69,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,7.69,15.38,0,0,0,0,0,0,0,23.08,7.69,7.69,0,0,7.69,0
hp_high.txt,5,24,62.1,40.06,39.59,83,24,12.5,91.67,87.5,70.83,4.17,4.17,0,0,0,4.17,0,0,12.5,12.5,0,20.83,16.67,16.67,8.33,0,20.83,8.33,4.17,0,0,0,0,4.17,0,4.17,0,0,0,0,0,4.17,0,4.17,4.17,0,4.17,4.17,0,0,0,0,0,4.17,0,0,0,0,0,0,4.17,0,0,0,4.17,0,0,0,0,4.17,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,12.5,0,0,12.5,0,0,0,4.17,16.67,0,0,0,0,0,0,0,8.33,4.17,4.17,0,0,0,0
hp_high.txt,6,11,71.44,40.06,50.45,1,11,9.09,90.91,81.82,63.64,0,0,0,0,0,0,0,0,27.27,18.18,9.09,9.09,18.18,9.09,9.09,0,27.27,9.09,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,18.18,0,18.18,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,9.09,27.27,0,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0
hp_high.txt,7,7,1,99,24.32,20.23,7,28.57,100,100,85.71,28.57,28.57,0,0,0,28.57,0,0,0,0,0,0,14.29,42.86,0,0,28.57,0,0,0,0,0,0,28.57,0,28.57,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,28.57,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,14.29,28.57,0,0,0,0,0,0,0,42.86,14.29,28.57,0,0,0,0
hp_high.txt,8,10,3.8,99,1,20.23,10,10,90,70,60,30,30,0,0,0,30,0,0,0,0,0,10,20,0,0,0,30,0,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,10,0,20,10,0,0,0,0,10,0,10,0,0,0,10,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,30,10,20,0,0,0,0
hp_high.txt,9,8,26.1,1.71,89.39,20.23,8,0,100,100,75,12.5,12.5,0,0,0,12.5,0,0,0,0,0,25,12.5,12.5,0,12.5,37.5,0,0,0,0,0,0,50,0,50,12.5,0,25,25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,0,0,25,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0
